ID,SIREID,DAMID,YR,GR,SEX
925073,904373,863303,92,3,1
925093,901213,895353,92,3,2
925103,901213,874873,92,3,2
925133,904373,874623,92,3,1
925143,904373,874623,92,3,2
925152,903712,893452,92,2,1
925172,903712,863132,92,2,2
925213,901213,883795,92,3,2
925223,904373,874103,92,3,2
928002,901512,873672,92,2,2
928012,900432,895682,92,2,1
928022,901512,874432,92,2,2
928032,901512,874372,92,2,2
928042,901512,860905,92,2,2
928052,903712,874552,92,2,1
928062,904862,893852,92,2,2
928072,901512,882742,92,2,1
928082,901512,884535,92,2,1
928092,903712,860135,92,2,2
928102,903712,875062,92,2,2
928113,904373,900873,92,3,1
928123,902953,894153,92,3,2
928133,904373,863853,92,3,1
928143,900063,875493,92,3,1
928153,904373,872441,92,3,1
928163,904373,861933,92,3,2
928173,901213,883795,92,3,1
928183,900063,900933,92,3,2
928193,904373,882701,92,3,2
928203,904373,882701,92,3,1
930012,910742,883242,93,2,1
930022,910922,911732,93,2,1
930032,910922,911742,93,2,2
930042,910922,911742,93,2,1
930052,910742,884632,93,2,2
930062,912752,890682,93,2,1
930072,910922,891212,93,2,2
930082,910742,901022,93,2,2
930092,910742,901022,93,2,1
930103,912823,872441,93,3,1
930112,911722,910232,93,2,1
930122,910922,912232,93,2,2
930133,912783,891733,93,3,1
930143,912783,891733,93,3,2
930153,912783,892703,93,3,1
930163,912783,892703,93,3,1
930173,912643,912773,93,3,2
930182,870311,863715,93,2,1
930192,910742,893852,93,2,2
930203,912823,884033,93,3,1
930212,910922,893542,93,2,2
930222,910922,893542,93,2,2
930232,912752,870135,93,2,2
930242,912752,870135,93,2,1
930252,912752,900362,93,2,2
930262,912752,871572,93,2,1
930272,912752,871572,93,2,1
930283,912783,903363,93,3,2
930293,912643,900213,93,3,2
930303,912643,900213,93,3,1
930312,910922,910772,93,2,2
930332,910922,913432,93,2,2
930342,910922,913432,93,2,2
930352,911722,881192,93,2,2
930362,911722,881192,93,2,2
930372,910742,895632,93,2,1
930382,910742,884622,93,2,2
930392,910742,884622,93,2,1
930402,910742,900412,93,2,2
930412,910742,875052,93,2,2
930423,913913,882205,93,3,1
930433,913913,882205,93,3,1
930442,911722,882552,93,2,2
930452,911722,882552,93,2,2
930462,870311,910992,93,2,1
930472,911722,884545,93,2,2
930482,911722,884545,93,2,2
930493,912643,912223,93,3,2
930502,912752,873942,93,2,1
930512,912752,873952,93,2,2
930522,910922,913622,93,2,2
930532,911722,885172,93,2,1
930542,911722,885172,93,2,2
930553,912823,914993,93,3,1
930562,911722,903452,93,2,2
930572,911722,903452,93,2,2
930582,912752,873052,93,2,1
930592,911722,872282,93,2,1
930603,912823,891843,93,3,2
930613,912823,912933,93,3,1
930623,913913,900953,93,3,2
930633,912783,913273,93,3,2
930642,912752,910272,93,2,2
930652,911722,892302,93,2,2
930662,911722,892302,93,2,2
930672,912752,881341,93,2,1
930683,912823,873135,93,3,2
930693,912823,873135,93,3,1
930703,912783,874463,93,3,2
930712,912752,881572,93,2,2
930723,912823,900863,93,3,1
930733,912823,900863,93,3,2
930743,912823,904773,93,3,1
930753,912823,904773,93,3,1
930763,912643,874443,93,3,2
930772,910922,910762,93,2,2
930782,910922,914942,93,2,1
930792,910922,913002,93,2,1
930803,912783,870815,93,3,1
930813,912783,870815,93,3,2
930822,911722,870422,93,2,2
930832,911722,870422,93,2,1
930842,911722,891472,93,2,2
930852,911722,891472,93,2,2
930863,913913,875493,93,3,2
930873,912643,874873,93,3,2
930883,912643,874873,93,3,1
930893,913913,895353,93,3,2
930902,912752,895052,93,2,2
930912,911722,900052,93,2,1
930922,910742,891482,93,2,1
930932,912752,882362,93,2,2
930942,912752,900072,93,2,2
930952,882015,910094,93,2,1
930963,912643,903383,93,3,2
930972,882015,912265,93,2,1
930982,882015,912265,93,2,1
930993,912643,875403,93,3,2
931003,912643,875403,93,3,2
931012,910922,872592,93,2,2
931022,910922,872592,93,2,1
931033,912823,895993,93,3,1
931043,912823,895993,93,3,1
931052,903712,860612,93,2,2
931062,910922,913722,93,2,2
931072,912752,880531,93,2,1
931082,912752,880531,93,2,1
931092,910742,880775,93,2,2
931102,910742,880775,93,2,2
931113,912643,910863,93,3,1
931122,870311,910342,93,2,1
931132,870311,910342,93,2,1
931142,910922,870552,93,2,1
931152,910922,870552,93,2,1
931162,911722,900302,93,2,2
931172,910742,880161,93,2,1
931182,910742,880161,93,2,1
931192,903712,860409,93,2,1
931202,903712,860409,93,2,1
931212,912752,905042,93,2,2
931222,912752,905042,93,2,2
931232,910922,913472,93,2,1
931242,910922,913472,93,2,1
931253,912783,894683,93,3,1
931263,912783,894683,93,3,2
931272,912752,910202,93,2,1
931282,882015,910912,93,2,2
931292,910922,911362,93,2,2
931302,870311,910172,93,2,1
931312,870311,910172,93,2,1
931322,911722,910012,93,2,1
931332,911722,910012,93,2,1
931343,912783,914293,93,3,1
931352,910742,890852,93,2,2
931362,910742,890852,93,2,2
931372,911722,902522,93,2,1
931383,912823,902783,93,3,2
931393,912823,902783,93,3,2
931402,870311,912252,93,2,2
931412,911722,881272,93,2,2
931422,911722,881272,93,2,1
931432,912752,903532,93,2,1
931442,912752,903532,93,2,1
931452,910742,896062,93,2,1
931462,910742,896062,93,2,1
931472,911722,903152,93,2,1
931482,911722,903152,93,2,1
931492,912752,870822,93,2,1
931502,912752,882512,93,2,1
931512,912752,882512,93,2,2
931522,903712,861629,93,2,2
931532,903712,861629,93,2,2
931542,910742,872512,93,2,2
931553,912823,874843,93,3,2
931563,912823,874843,93,3,1
931572,870311,910305,93,2,1
931582,870311,910305,93,2,2
931592,882015,910140,93,2,2
931603,912643,902033,93,3,2
931613,912643,902033,93,3,2
931623,912643,882073,93,3,1
931633,912643,882073,93,3,1
931642,870311,910982,93,2,2
931652,870311,910982,93,2,1
931663,912643,894523,93,3,1
931673,912643,894523,93,3,2
931683,912643,874653,93,3,2
931693,912643,874653,93,3,1
931703,912783,872483,93,3,2
931713,912783,912453,93,3,2
931723,913913,883963,93,3,2
931733,913913,883963,93,3,2
931743,912783,900873,93,3,2
931752,910922,890652,93,2,2
931762,910922,890652,93,2,2
931772,910922,890652,93,2,1
931783,912643,871921,93,3,1
931793,912643,871921,93,3,2
931803,912783,894223,93,3,1
931813,912783,894223,93,3,1
931822,910742,890502,93,2,2
931833,912783,874623,93,3,1
931843,912783,874623,93,3,2
931852,910742,874372,93,2,2
931862,910742,874372,93,2,1
931872,910922,913392,93,2,2
931882,903712,861539,93,2,1
931892,903712,861539,93,2,1
931902,911722,873062,93,2,1
931912,911722,873062,93,2,1
931922,882015,910122,93,2,1
931932,912752,880972,93,2,1
931942,910922,892292,93,2,2
931952,910922,892292,93,2,1
931962,912752,902092,93,2,2
931972,912752,873752,93,2,2
931983,912823,901893,93,3,1
931993,912783,881233,93,3,2
932003,912783,881233,93,3,1
932012,911722,901852,93,2,1
932022,911722,901852,93,2,2
932033,912643,915163,93,3,1
932042,912752,902272,93,2,1
932052,912752,902272,93,2,2
932062,912752,874432,93,2,1
932073,912823,912073,93,3,1
932083,913913,903723,93,3,1
932093,913913,903723,93,3,1
932102,911722,890842,93,2,2
932113,912643,872495,93,3,2
932123,912643,872495,93,3,1
932132,911722,874552,93,2,1
932142,911722,874552,93,2,2
932152,912752,901222,93,2,2
932162,912752,901222,93,2,2
932172,882015,912111,93,2,2
932182,912752,895682,93,2,1
932192,912752,895682,93,2,2
932202,870311,912182,93,2,1
932212,912752,884091,93,2,2
932222,912752,884091,93,2,2
932232,910742,900102,93,2,2
932242,910742,900102,93,2,1
932253,913913,874733,93,3,1
932262,912752,875062,93,2,2
932272,912752,875062,93,2,2
932282,911722,894662,93,2,1
932292,911722,894662,93,2,1
932302,912752,892272,93,2,1
932313,912823,912253,93,3,1
932322,910922,911032,93,2,2
932333,912783,870123,93,3,2
932342,911722,875082,93,2,2
932352,911722,875082,93,2,2
932362,912752,910052,93,2,1
932373,913913,872383,93,3,1
932383,913913,872383,93,3,1
932393,912783,915023,93,3,2
932402,912752,893452,93,2,1
932412,912752,893452,93,2,1
932422,910922,871332,93,2,1
932432,910922,871332,93,2,2
932442,910922,912402,93,2,1
932452,910922,912402,93,2,1
932462,903712,860732,93,2,1
932472,911722,913422,93,2,1
932482,882015,862192,93,2,1
932492,882015,862192,93,2,1
932502,910742,882742,93,2,2
932513,912783,901953,93,3,1
932523,912783,901953,93,3,2
932533,912823,883511,93,3,2
932542,911722,910022,93,2,1
932552,911722,910022,93,2,2
932562,910742,870832,93,2,1
932572,910742,902972,93,2,2
932582,910742,902972,93,2,2
932592,911722,893472,93,2,2
932603,912643,903383,93,3,1
932613,912643,903383,93,3,2
932623,912783,883165,93,3,1
932633,912783,883165,93,3,2
932642,903712,860419,93,2,1
932653,912643,883191,93,3,1
932663,912643,883191,93,3,2
932672,903712,850472,93,2,1
932682,870311,910292,93,2,1
932692,870311,910292,93,2,2
932702,903712,860170,93,2,2
932712,903712,860170,93,2,2
932722,903712,861069,93,2,1
932732,903712,861069,93,2,2
932742,910742,882352,93,2,1
932752,910742,882352,93,2,2
932763,912643,885053,93,3,1
932773,912823,874543,93,3,1
932782,903712,860589,93,2,1
932792,911722,900942,93,2,2
932802,910742,902632,93,2,2
932813,912643,900933,93,3,2
932822,910742,873672,93,2,2
932832,910742,873672,93,2,2
932842,911722,871082,93,2,1
932852,911722,871082,93,2,2
932862,910742,904722,93,2,2
932863,913913,900263,93,3,2
932872,910742,904722,93,2,2
932873,912823,874253,93,3,2
932882,910742,914622,93,2,2
932892,910742,914622,93,2,2
932902,912752,902792,93,2,2
932912,911722,901572,93,2,2
932922,911722,901572,93,2,2
932933,912783,893563,93,3,2
932943,912783,893563,93,3,1
932953,913913,912083,93,3,2
932963,913913,912083,93,3,1
932972,911722,904872,93,2,2
932982,903712,850142,93,2,1
932992,903712,850142,93,2,1
933002,910922,911462,93,2,2
940012,920982,912232,94,2,2
940022,910469,910094,94,2,2
940032,910469,910094,94,2,2
940042,870311,912252,94,2,2
940052,923672,900362,94,2,2
940062,923672,900362,94,2,1
940072,924782,895052,94,2,1
940082,924782,895052,94,2,1
940093,924063,912073,94,3,1
940102,924782,901222,94,2,2
940112,923672,871772,94,2,1
940122,870311,870135,94,2,2
940132,870311,870135,94,2,2
940143,924123,922763,94,3,2
940153,924123,922763,94,3,2
940162,923672,880161,94,2,2
940172,923672,880161,94,2,2
940182,920982,894832,94,2,1
940192,920982,894832,94,2,1
940203,924123,911613,94,3,1
940212,921032,895632,94,2,1
940222,921032,895632,94,2,2
940232,924782,911362,94,2,1
940243,923163,882205,94,3,2
940252,920982,870929,94,2,2
940262,920982,870929,94,2,1
940272,923672,913392,94,2,2
940282,923672,913392,94,2,2
940292,921032,903532,94,2,2
940302,921032,903532,94,2,2
940312,910469,910122,94,2,1
940323,924063,884353,94,3,2
940333,924133,884503,94,3,1
940343,924133,884503,94,3,1
940353,923163,912773,94,3,2
940362,924782,882552,94,2,1
940372,924782,882552,94,2,1
940382,924782,913002,94,2,2
940392,924782,913002,94,2,2
940402,921032,894662,94,2,2
940412,921032,894662,94,2,2
940423,924063,912453,94,3,1
940433,923163,924323,94,3,2
940443,923163,924323,94,3,1
940452,920982,913432,94,2,1
940462,870311,921804,94,2,1
940472,870311,921804,94,2,1
940482,921032,901022,94,2,1
940492,921032,901022,94,2,2
940502,923672,896062,94,2,1
940512,923672,896062,94,2,1
940522,921032,871661,94,2,1
940532,920982,900942,94,2,1
940542,920982,900052,94,2,2
940553,924063,900863,94,3,2
940563,924063,900863,94,3,2
940572,870311,873145,94,2,1
940582,870311,873145,94,2,2
940592,924782,892332,94,2,2
940602,924782,892332,94,2,2
940612,920982,884545,94,2,2
940622,870311,910292,94,2,1
940632,923672,911462,94,2,1
940642,923672,911462,94,2,1
940652,924782,891212,94,2,1
940662,924782,891212,94,2,1
940673,924133,900213,94,3,1
940683,924133,900213,94,3,1
940693,923163,924533,94,3,2
940702,923672,890682,94,2,2
940712,923672,890682,94,2,1
940722,921032,903452,94,2,2
940732,924782,881272,94,2,1
940742,910469,923212,94,2,2
940752,923672,870469,94,2,2
940763,924063,924553,94,3,1
940772,920982,923232,94,2,2
940782,910469,910232,94,2,2
940792,910469,910232,94,2,2
940802,921032,904722,94,2,2
940812,921032,904722,94,2,2
940822,910469,910912,94,2,1
940832,910469,910912,94,2,1
940842,910469,920392,94,2,1
940852,921032,880212,94,2,2
940863,924133,910863,94,3,2
940873,924123,891733,94,3,2
940883,924123,891733,94,3,1
940893,924133,925103,94,3,1
940903,924133,915163,94,3,2
940913,924063,925143,94,3,1
940922,923672,914932,94,2,2
940932,910469,920552,94,2,2
940943,910469,922043,94,3,2
940953,924123,884033,94,3,1
940963,924063,921523,94,3,1
940973,924063,914993,94,3,1
940983,924063,914993,94,3,1
940992,923672,911742,94,2,1
941002,923672,911742,94,2,1
941013,924133,912933,94,3,2
941023,924133,912933,94,3,1
941032,920982,881192,94,2,2
941042,924782,901852,94,2,1
941052,924782,901852,94,2,1
941063,924063,921523,94,3,1
941072,923672,884632,94,2,1
941082,923672,884632,94,2,2
941092,924782,893852,94,2,1
941102,924782,893852,94,2,2
941112,910469,910012,94,2,2
941122,910469,910012,94,2,2
941132,924782,892302,94,2,1
941142,924782,892302,94,2,1
941153,924133,921953,94,3,1
941162,924782,884622,94,2,2
941172,924782,884622,94,2,2
941182,924782,884622,94,2,2
941192,921032,925052,94,2,2
941202,921032,925052,94,2,1
941212,910469,923682,94,2,1
941222,910469,923682,94,2,2
941232,920982,921202,94,2,2
941242,920982,921202,94,2,1
941253,924133,892703,94,3,2
941263,924133,892703,94,3,2
941273,924133,892703,94,3,2
941282,870311,912182,94,2,2
941292,870311,912182,94,2,1
941303,924063,914293,94,3,1
941313,924063,914293,94,3,2
941323,924123,901893,94,3,2
941332,924782,900072,94,2,2
941342,924782,900072,94,2,2
941353,924133,902783,94,3,2
941363,924133,902783,94,3,2
941372,920982,890842,94,2,1
941382,920982,890842,94,2,1
941393,923163,891843,94,3,2
941402,870311,910342,94,2,2
941412,870311,910342,94,2,1
941422,920982,891482,94,2,1
941432,870311,910982,94,2,1
941442,923672,894562,94,2,2
941452,923672,894562,94,2,2
941462,923672,913622,94,2,1
941472,924782,882352,94,2,2
941482,924782,882352,94,2,1
941492,924063,870379,94,2,1
941502,923163,870981,94,2,2
941512,923163,870981,94,2,2
941523,923163,903383,94,3,2
941532,910469,910140,94,2,2
941542,910469,910140,94,2,2
941553,923163,903383,94,3,2
941562,924782,914622,94,2,2
941572,924782,914622,94,2,1
941582,870311,872455,94,2,1
941592,870311,872455,94,2,1
941603,924063,903363,94,3,2
941613,923163,883795,94,3,2
941623,923163,883795,94,3,2
941632,870311,871425,94,2,1
941643,924123,913273,94,3,2
941653,924123,913273,94,3,1
941662,924063,920092,94,2,2
941672,910469,910172,94,2,2
941682,910469,910172,94,2,2
941693,924063,923013,94,3,2
941703,924123,912253,94,3,1
941712,921032,903152,94,2,2
941722,921032,903152,94,2,2
941732,921032,900102,94,2,2
941743,924133,912223,94,3,1
941753,924133,912223,94,3,1
941762,920982,893542,94,2,2
941772,920982,893542,94,2,1
941783,923163,900953,94,3,2
941793,923163,900953,94,3,2
941803,923163,921403,94,3,2
941812,910469,921912,94,2,2
941822,910469,921912,94,2,1
941833,924123,893563,94,3,2
941843,924123,893563,94,3,2
941852,870311,921902,94,2,2
941862,921032,882362,94,2,2
941872,910469,923222,94,2,1
941882,910469,923222,94,2,2
941892,924782,870451,94,2,1
941902,924782,870451,94,2,2
941913,924123,900263,94,3,2
941923,924123,900263,94,3,2
941932,921032,891472,94,2,1
941942,921032,891472,94,2,1
941952,923672,910762,94,2,1
941962,923672,910762,94,2,1
941972,921032,892272,94,2,1
941982,921032,892272,94,2,1
941992,870311,921892,94,2,2
942002,910469,922982,94,2,1
942013,924063,895353,94,3,2
942022,910469,910202,94,2,1
942032,921032,880972,94,2,1
942042,921032,880972,94,2,2
942053,923163,925043,94,3,2
942062,924782,901572,94,2,1
942072,924782,901572,94,2,2
942082,924782,880531,94,2,2
942092,924782,880531,94,2,2
942102,923672,883242,94,2,2
942112,923672,883242,94,2,1
942122,923163,920032,94,2,1
942132,921032,884091,94,2,1
942142,921032,884091,94,2,2
942153,923163,895993,94,3,1
942163,924133,921393,94,3,1
942172,921032,902092,94,2,2
942182,921032,902092,94,2,1
942192,920982,913722,94,2,1
942202,920982,882512,94,2,2
942212,924063,920022,94,2,1
942222,924063,920022,94,2,1
942232,921032,890502,94,2,2
942242,870311,871695,94,2,1
942252,870311,871695,94,2,2
942262,870311,872295,94,2,1
942272,870311,872295,94,2,2
942282,910469,910022,94,2,2
942292,910469,910022,94,2,1
942302,870311,872592,94,2,1
942312,870311,872592,94,2,2
942322,910469,920182,94,2,1
942332,910469,920182,94,2,1
942343,924133,882621,94,3,1
942353,924133,882621,94,3,1
942362,920982,870922,94,2,1
942372,920982,870922,94,2,1
942382,923672,880775,94,2,1
942392,923672,880775,94,2,2
942402,923163,920082,94,2,1
942412,920982,890652,94,2,2
942422,920982,890652,94,2,2
942432,870311,910992,94,2,2
942442,870311,910992,94,2,1
942453,924123,881233,94,3,1
942463,924123,881233,94,3,2
942473,924123,925213,94,3,2
942482,920982,902272,94,2,1
942492,920982,902272,94,2,1
942503,924063,901953,94,3,1
942512,920982,902972,94,2,2
942522,923672,893452,94,2,1
942532,921032,893472,94,2,2
942543,924123,920523,94,3,2
942552,870311,873135,94,2,1
942562,870311,873135,94,2,2
942572,910469,910272,94,2,1
942582,910469,921212,94,2,1
942592,910469,921212,94,2,1
942602,924782,921772,94,2,2
942612,870311,910305,94,2,1
942623,923163,902033,94,3,1
942633,923163,902033,94,3,1
942642,921032,904872,94,2,1
942663,923163,894223,94,3,1
942673,923163,894223,94,3,2
942683,924123,883165,94,3,1
942693,924123,883165,94,3,1
942702,924123,920072,94,2,1
942713,924063,882073,94,3,1
942723,924063,882073,94,3,1
942733,924063,924333,94,3,2
942743,924123,903723,94,3,2
942753,924123,903723,94,3,1
942762,923672,882161,94,2,1
942772,910469,922612,94,2,1
942782,910469,922612,94,2,1
942792,923163,920012,94,2,1
942803,923163,925223,94,3,1
942812,910469,905042,94,2,2
942822,910469,910052,94,2,2
942832,921032,902522,94,2,1
942842,910469,900412,94,2,1
942853,924133,883963,94,3,2
949452,920982,913432,94,2,1
950032,931122,911742,95,2,2
950042,931122,911742,95,2,1
950052,930092,910342,95,2,2
950062,930092,921804,95,2,2
950072,931122,903152,95,2,2
950082,931122,903152,95,2,1
950092,931952,932022,95,2,2
950102,931452,893472,95,2,1
950112,931452,893472,95,2,1
950122,931122,890682,95,2,2
950132,931122,890682,95,2,2
950142,932782,901572,95,2,1
950152,932782,901572,95,2,1
950162,930092,923212,95,2,1
950172,930092,923212,95,2,2
950182,931122,913722,95,2,1
950192,931122,921782,95,2,2
950202,932782,913392,95,2,1
950212,930092,931522,95,2,2
950222,930092,920392,95,2,1
950232,930092,920392,95,2,2
950243,930203,902783,95,3,2
950252,932782,931102,95,2,1
950262,932782,910140,95,2,2
950273,931663,902033,95,3,1
950283,931663,902033,95,3,1
950292,910922,884301,95,2,1
950302,910922,884301,95,2,2
950312,931952,932852,95,2,2
950322,931452,905042,95,2,2
950332,931952,930232,95,2,1
950342,931122,910172,95,2,2
950352,931122,910172,95,2,2
950362,931122,931412,95,2,2
950372,931122,891212,95,2,2
950382,931122,891212,95,2,2
950392,932782,911462,95,2,1
950402,932782,911462,95,2,1
950412,932782,900362,95,2,2
950422,932782,900362,95,2,1
950433,930203,930173,95,3,2
950443,931663,900933,95,3,2
950453,930883,930733,95,3,2
950462,930092,931942,95,2,1
950473,931663,925143,95,3,1
950483,931663,925143,95,3,1
950492,931952,903452,95,2,1
950502,931952,903452,95,2,2
950512,932782,931542,95,2,1
950522,931452,923222,95,2,2
950532,931452,923222,95,2,2
950542,930092,931052,95,2,1
950552,931452,921892,95,2,2
950562,931452,921892,95,2,2
950573,931663,922763,95,3,1
950583,931663,922763,95,3,2
950592,932782,902972,95,2,1
950602,932782,902972,95,2,2
950612,930092,896062,95,2,1
950622,930092,896062,95,2,2
950632,932782,913622,95,2,1
950643,931663,912223,95,3,1
950653,931663,912223,95,3,2
950662,931452,920182,95,2,1
950672,931452,920182,95,2,1
950683,930883,901893,95,3,2
950693,930203,921523,95,3,1
950703,930203,921523,95,3,2
950713,931663,932873,95,3,2
950722,930092,910232,95,2,2
950732,930092,910232,95,2,2
950742,930092,910232,95,2,2
950752,931952,910094,95,2,2
950763,930203,895993,95,3,1
950773,930203,895993,95,3,2
950782,931952,901022,95,2,2
950792,931952,901022,95,2,1
950802,931452,892332,95,2,1
950812,931452,892332,95,2,2
950823,930203,900953,95,3,1
950833,931663,924533,95,3,1
950843,931663,930813,95,3,2
950852,931952,891472,95,2,1
950862,931952,891472,95,2,2
950873,930883,903363,95,3,2
950883,930203,893563,95,3,2
950892,931122,912232,95,2,1
950902,931122,912232,95,2,2
950912,921032,883895,95,2,1
950922,921032,883895,95,2,2
950933,931663,895353,95,3,2
950943,931663,895353,95,3,1
950952,931952,910912,95,2,1
950962,931952,910912,95,2,2
950972,931122,930652,95,2,2
950982,932782,910122,95,2,2
950992,932782,910122,95,2,2
951002,931452,910305,95,2,2
951012,931452,910305,95,2,1
951022,931452,910305,95,2,1
951032,931952,900072,95,2,2
951042,931952,900072,95,2,2
951053,931043,930763,95,3,1
951063,930883,912453,95,3,2
951073,930883,912453,95,3,2
951082,930092,930072,95,2,1
951092,930092,930072,95,2,1
951103,930203,921403,95,3,1
951112,931952,912252,95,2,2
951122,931952,912252,95,2,2
951132,930092,930342,95,2,2
951142,930092,930342,95,2,2
951152,932782,911732,95,2,2
951162,932782,911732,95,2,2
951172,932782,923232,95,2,1
951182,932782,923232,95,2,2
951193,930883,891733,95,3,1
951202,931122,931962,95,2,2
951212,910922,910022,95,2,1
951222,910922,910022,95,2,1
951232,910922,910022,95,2,2
951242,921032,882605,95,2,2
951253,930883,923013,95,3,2
951263,930883,923013,95,3,2
951272,931452,930642,95,2,2
951282,931122,910772,95,2,1
951293,930203,925213,95,3,2
951302,932782,913002,95,2,1
951312,932782,913002,95,2,1
951323,931043,900863,95,3,2
951333,931043,900863,95,3,2
951343,931043,921923,95,3,2
951353,931043,894223,95,3,1
951363,931043,900213,95,3,2
951373,931043,900213,95,3,2
951383,930203,931263,95,3,1
951392,931122,930932,95,2,1
951402,931122,930932,95,2,1
951413,930203,930703,95,3,1
951422,931952,920032,95,2,2
951432,931952,920032,95,2,2
951442,932782,890652,95,2,2
951452,931452,920402,95,2,1
951462,931452,921912,95,2,1
951472,931452,921912,95,2,2
951482,931452,910272,95,2,2
951492,910922,910052,95,2,2
951502,910922,910052,95,2,2
951513,931663,930603,95,3,1
951522,932782,914932,95,2,2
951532,932782,914932,95,2,2
951543,931663,903723,95,3,1
951553,931663,903723,95,3,1
951562,931952,901852,95,2,2
951572,931952,901852,95,2,2
951582,931452,930332,95,2,1
951592,931452,930332,95,2,2
951602,930092,893542,95,2,2
951612,930092,893542,95,2,2
951622,930092,893542,95,2,2
951632,930092,893852,95,2,1
951642,930092,893852,95,2,1
951652,931452,910202,95,2,2
951662,931452,910202,95,2,1
951672,931122,913472,95,2,1
951682,931122,913472,95,2,1
951693,931043,914293,95,3,2
951703,931043,914293,95,3,2
951713,930203,912073,95,3,1
951723,930203,912073,95,3,2
951732,930092,922612,95,2,1
951742,930092,922612,95,2,1
951753,930883,930863,95,3,1
951763,931043,924333,95,3,1
951772,930092,933002,95,2,2
951782,930092,933002,95,2,1
951792,931952,900052,95,2,1
951802,932782,930542,95,2,2
951812,932782,930542,95,2,2
951822,932782,920092,95,2,1
951832,931452,930212,95,2,2
951843,930203,924553,95,3,1
951853,931663,914993,95,3,1
951863,931663,914993,95,3,1
951873,930883,930283,95,3,1
951882,932782,891482,95,2,2
951892,932782,891482,95,2,1
951902,931452,931642,95,2,1
951912,931122,914942,95,2,2
951922,910922,881272,95,2,2
951932,932782,930902,95,2,2
951942,932782,930902,95,2,1
951952,930092,892272,95,2,1
951963,931043,910863,95,3,1
951972,931952,890842,95,2,2
951982,930092,930772,95,2,1
951992,930092,930772,95,2,2
952002,932782,902522,95,2,1
952012,932782,910762,95,2,1
952022,932782,910762,95,2,1
952032,931122,930082,95,2,1
952042,931122,930082,95,2,2
952052,931952,902272,95,2,2
952062,931952,902272,95,2,2
952073,930883,931383,95,3,1
952082,931952,920082,95,2,2
952092,932782,920012,95,2,1
952102,932782,920012,95,2,1
952112,930092,920552,95,2,2
952122,930092,920552,95,2,1
952133,930883,921953,95,3,2
952142,931122,901222,95,2,2
952152,931122,901222,95,2,2
952162,930092,931762,95,2,2
952172,930092,931762,95,2,2
952183,931663,912933,95,3,1
952193,931663,912933,95,3,2
952202,931952,920022,95,2,1
952212,931452,910982,95,2,1
952222,931452,910982,95,2,1
952232,931122,890502,95,2,1
952242,931122,890502,95,2,1
952253,931043,901953,95,3,1
952263,931043,913273,95,3,1
952272,931122,892302,95,2,2
952282,930092,910992,95,2,2
952292,930092,910992,95,2,2
952303,931043,921393,95,3,2
952312,931452,922982,95,2,1
952322,931452,922982,95,2,1
952332,931122,911032,95,2,2
952342,931122,911032,95,2,2
952352,931452,932172,95,2,1
952362,931452,932172,95,2,1
952373,931663,892703,95,3,2
952383,930883,912773,95,3,2
952392,931122,932212,95,2,2
952403,931663,931713,95,3,2
952412,930092,923682,95,2,1
952422,930092,923682,95,2,2
952432,931452,932702,95,2,2
952442,931952,931092,95,2,2
952452,910922,881151,95,2,2
952462,910922,881151,95,2,2
952473,930883,925223,95,3,2
952482,931952,914622,95,2,1
952492,931952,914622,95,2,2
952502,931952,893452,95,2,2
952512,931122,921772,95,2,1
952522,930092,910292,95,2,1
952532,930092,910292,95,2,2
952543,930883,925043,95,3,2
952553,931043,903383,95,3,1
952563,931043,903383,95,3,1
952572,931122,925052,95,2,1
952582,931122,925052,95,2,2
952592,931952,900102,95,2,1
952602,931952,900102,95,2,1
952612,932782,932052,95,2,2
952622,921032,884105,95,2,1
952632,930092,904872,95,2,1
952642,931452,931012,95,2,2
952652,930092,931592,95,2,2
952662,931452,931282,95,2,2
952672,931452,930662,95,2,2
952682,921032,884945,95,2,1
952692,921032,884945,95,2,1
952702,932782,920072,95,2,2
952712,930092,932692,95,2,2
952722,931122,902092,95,2,1
952732,931122,902092,95,2,1
952742,931452,881959,95,2,1
952752,931452,881959,95,2,1
952763,931043,930633,95,3,2
952772,931452,921212,95,2,1
952783,930883,915023,95,3,2
952793,930883,915023,95,3,2
952802,930092,880839,95,2,2
952813,930883,893913,95,3,2
952823,930883,893913,95,3,2
952833,930883,893913,95,3,2
952842,930092,880889,95,2,1
952852,930092,880889,95,2,1
952862,931952,912182,95,2,1
952872,931952,912182,95,2,2
952882,932782,895632,95,2,1
952892,932782,895632,95,2,1
952902,930092,930222,95,2,2
952913,931663,930893,95,3,2
952923,930883,932953,95,3,2
952932,931452,904722,95,2,2
952942,931452,904722,95,2,2
952953,931043,891843,95,3,1
952963,931043,891843,95,3,2
952972,930092,921902,95,2,1
952983,930203,912253,95,3,1
952993,930883,931733,95,3,2
953003,931043,920523,95,3,2
953013,931043,920523,95,3,1
959452,931452,920402,95,2,1
960012,940482,931012,96,2,1
960022,940482,931012,96,2,1
960032,940622,911462,96,2,2
960042,940622,911462,96,2,2
960053,940333,925143,96,3,1
960063,940333,925143,96,3,1
960072,932782,920012,96,2,2
960082,932782,920012,96,2,2
960092,940482,910022,96,2,2
960102,940622,930932,96,2,1
960112,940622,930932,96,2,2
960122,941952,920032,96,2,2
960132,940482,921902,96,2,1
960143,940203,921943,96,3,1
960153,940333,921923,96,3,1
